85.5556,1.69237e-005,-1.89497e-006,1.70295e-005
85.7778,1.70037e-005,-1.94947e-006,1.71151e-005
86,1.70839e-005,-2.00442e-006,1.72011e-005
86.2222,1.71642e-005,-2.05984e-006,1.72874e-005
86.4444,1.72447e-005,-2.11571e-006,1.7374e-005
86.6667,1.73253e-005,-2.17204e-006,1.7461e-005
86.8889,1.74061e-005,-2.22883e-006,1.75482e-005
87.1111,1.74871e-005,-2.28608e-006,1.76359e-005
87.3333,1.75681e-005,-2.34379e-006,1.77238e-005
87.5556,1.76494e-005,-2.40196e-006,1.78121e-005
87.7778,1.77308e-005,-2.46059e-006,1.79007e-005
88,1.78123e-005,-2.51968e-006,1.79896e-005
88.2222,1.7894e-005,-2.57923e-006,1.80789e-005
88.4444,1.79758e-005,-2.63925e-006,1.81685e-005
88.6667,1.80578e-005,-2.69973e-006,1.82585e-005
88.8889,1.814e-005,-2.76067e-006,1.83488e-005
89.1111,1.82223e-005,-2.82208e-006,1.84395e-005
89.3333,1.83047e-005,-2.88395e-006,1.85305e-005
89.5556,1.83873e-005,-2.94629e-006,1.86219e-005
89.7778,1.84701e-005,-3.0091e-006,1.87136e-005
90,1.8553e-005,-3.07237e-006,1.88057e-005
90.2222,1.86361e-005,-3.13611e-006,1.88981e-005
90.4444,1.87193e-005,-3.20032e-006,1.89909e-005
90.6667,1.88027e-005,-3.265e-006,1.90841e-005
90.8889,1.88863e-005,-3.33015e-006,1.91776e-005
91.1111,1.897e-005,-3.39577e-006,1.92715e-005
91.3333,1.90539e-005,-3.46186e-006,1.93658e-005
91.5556,1.91379e-005,-3.52843e-006,1.94604e-005
91.7778,1.92221e-005,-3.59547e-006,1.95555e-005
92,1.93065e-005,-3.66298e-006,1.96509e-005
92.2222,1.9391e-005,-3.73097e-006,1.97466e-005
92.4444,1.94757e-005,-3.79943e-006,1.98428e-005
92.6667,1.95605e-005,-3.86838e-006,1.99394e-005
92.8889,1.96455e-005,-3.9378e-006,2.00363e-005
93.1111,1.97307e-005,-4.0077e-006,2.01336e-005
93.3333,1.98161e-005,-4.07808e-006,2.02313e-005
93.5556,1.99016e-005,-4.14895e-006,2.03295e-005
93.7778,1.99873e-005,-4.22029e-006,2.0428e-005
94,2.00731e-005,-4.29212e-006,2.05269e-005
94.2222,2.01592e-005,-4.36444e-006,2.06262e-005
94.4444,2.02454e-005,-4.43724e-006,2.0726e-005
94.6667,2.03318e-005,-4.51053e-006,2.08261e-005
94.8889,2.04184e-005,-4.58431e-006,2.09267e-005
95.1111,2.05051e-005,-4.65858e-006,2.10276e-005
95.3333,2.0592e-005,-4.73334e-006,2.1129e-005
95.5556,2.06791e-005,-4.8086e-006,2.12308e-005
95.7778,2.07664e-005,-4.88435e-006,2.13331e-005
96,2.08539e-005,-4.9606e-006,2.14357e-005
96.2222,2.09415e-005,-5.03734e-006,2.15388e-005
96.4444,2.10294e-005,-5.11458e-006,2.16424e-005
96.6667,2.11174e-005,-5.19233e-006,2.17464e-005
96.8889,2.12056e-005,-5.27057e-006,2.18508e-005
97.1111,2.1294e-005,-5.34932e-006,2.19556e-005
97.3333,2.13826e-005,-5.42858e-006,2.20609e-005
97.5556,2.14714e-005,-5.50834e-006,2.21667e-005
97.7778,2.15604e-005,-5.58861e-006,2.22729e-005
98,2.16496e-005,-5.6694e-006,2.23796e-005
98.2222,2.17389e-005,-5.75069e-006,2.24867e-005
98.4444,2.18285e-005,-5.83251e-006,2.25943e-005
98.6667,2.19183e-005,-5.91484e-006,2.27024e-005
98.8889,2.20083e-005,-5.99768e-006,2.28109e-005
99.1111,2.20985e-005,-6.08105e-006,2.29199e-005
99.3333,2.21889e-005,-6.16494e-006,2.30294e-005
99.5556,2.22795e-005,-6.24936e-006,2.31394e-005
